Latitude,Longitude,Date,MODIS_Tile,MOD13A1_061_Line_Y_500m,MOD13A1_061_Sample_X_500m,MOD13A1_061__500m_16_days_EVI,MOD13A1_061__500m_16_days_MIR_reflectance,MOD13A1_061__500m_16_days_NDVI,MOD13A1_061__500m_16_days_NIR_reflectance,MOD13A1_061__500m_16_days_blue_reflectance,MOD13A1_061__500m_16_days_composite_day_of_the_year,MOD13A1_061__500m_16_days_red_reflectance,MOD13A1_061__500m_16_days_relative_azimuth_angle,MOD13A1_061__500m_16_days_sun_zenith_angle,MOD13A1_061__500m_16_days_view_zenith_angle,MOD13A1_061__500m_16_days_VI_Quality,MOD13A1_061__500m_16_days_pixel_reliability,MOD13A1_061__500m_16_days_VI_Quality_bitmask,MOD13A1_061__500m_16_days_VI_Quality_MODLAND,MOD13A1_061__500m_16_days_VI_Quality_MODLAND_Description,MOD13A1_061__500m_16_days_VI_Quality_VI_Usefulness,MOD13A1_061__500m_16_days_VI_Quality_VI_Usefulness_Description,MOD13A1_061__500m_16_days_VI_Quality_Aerosol_Quantity,MOD13A1_061__500m_16_days_VI_Quality_Aerosol_Quantity_Description,MOD13A1_061__500m_16_days_VI_Quality_Adjacent_cloud_detected,MOD13A1_061__500m_16_days_VI_Quality_Adjacent_cloud_detected_Description,MOD13A1_061__500m_16_days_VI_Quality_Atmosphere_BRDF_Correction,MOD13A1_061__500m_16_days_VI_Quality_Atmosphere_BRDF_Correction_Description,MOD13A1_061__500m_16_days_VI_Quality_Mixed_Clouds,MOD13A1_061__500m_16_days_VI_Quality_Mixed_Clouds_Description,MOD13A1_061__500m_16_days_VI_Quality_Land/Water_Mask,MOD13A1_061__500m_16_days_VI_Quality_Land/Water_Mask_Description,MOD13A1_061__500m_16_days_VI_Quality_Possible_snow/ice,MOD13A1_061__500m_16_days_VI_Quality_Possible_snow/ice_Description,MOD13A1_061__500m_16_days_VI_Quality_Possible_shadow,MOD13A1_061__500m_16_days_VI_Quality_Possible_shadow_Description,MOD13A1_061__500m_16_days_pixel_reliability_bitmask,MOD13A1_061__500m_16_days_pixel_reliability_MODLAND,MOD13A1_061__500m_16_days_pixel_reliability_MODLAND_Description
40.1547789,-88.580707,2022-07-28,h11v04,2362.0,551.0,0.7839,0.0794,0.8709,0.5524,0.0188,222.0,0.0381,-31.1899986,35.4399986,51.9099998,2120.0,1.0,0b0000100001001000,0b00,VI produced with good quality,0b0010,Decreasing quality (0010),0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No,0b00000000000000000000000000000001,0b00000000000000000000000000000001,"Marginal data, Useful, but look at other QA information"
40.1547789,-88.580707,2022-08-13,h11v04,2362.0,551.0,0.7833,0.0652,0.8964,0.5293,0.0141,232.0,0.0289,133.0500031,32.75,2.1399999,2116.0,0.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No,0b00000000000000000000000000000000,0b00000000000000000000000000000000,"Good data, use with confidence"
40.1547789,-88.580707,2022-08-29,h11v04,2362.0,551.0,0.6851,0.07,0.8712,0.4433,0.016,253.0,0.0305,126.7199936,37.4300003,33.2099991,2116.0,0.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No,0b00000000000000000000000000000000,0b00000000000000000000000000000000,"Good data, use with confidence"
40.1547789,-88.580707,2022-09-14,h11v04,2362.0,551.0,0.7693,0.0723,0.8707,0.5198,0.0217,257.0,0.0359,-46.3499985,40.829998,8.9899998,2116.0,0.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No,0b00000000000000000000000000000000,0b00000000000000000000000000000000,"Good data, use with confidence"
40.1547789,-88.580707,2022-09-30,h11v04,2362.0,551.0,0.3699,0.1335,0.5377,0.3739,0.0375,273.0,0.1124,-53.579998,46.2099991,9.1599998,2116.0,0.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No,0b00000000000000000000000000000000,0b00000000000000000000000000000000,"Good data, use with confidence"
40.1547789,-88.580707,2022-10-16,h11v04,2362.0,551.0,0.1202,0.2265,0.2069,0.2175,0.0698,301.0,0.1429,-57.7599983,55.4599991,3.6499999,2116.0,0.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No,0b00000000000000000000000000000000,0b00000000000000000000000000000000,"Good data, use with confidence"
40.1547789,-88.580707,2022-11-01,h11v04,2362.0,551.0,0.0964,0.2274,0.1846,0.178,0.0632,306.0,0.1225,116.3099976,56.4799995,14.6899996,2116.0,0.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No,0b00000000000000000000000000000000,0b00000000000000000000000000000000,"Good data, use with confidence"
40.1547789,-88.580707,2022-11-17,h11v04,2362.0,551.0,0.1068,0.2126,0.258,0.1343,0.0427,325.0,0.0792,117.4499969,61.7299995,10.71,2120.0,0.0,0b0000100001001000,0b00,VI produced with good quality,0b0010,Decreasing quality (0010),0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No,0b00000000000000000000000000000000,0b00000000000000000000000000000000,"Good data, use with confidence"
40.1547789,-88.580707,2022-12-03,h11v04,2362.0,551.0,0.1019,0.1967,0.2516,0.1338,0.0393,337.0,0.08,116.1699982,63.8699989,17.1499996,2120.0,0.0,0b0000100001001000,0b00,VI produced with good quality,0b0010,Decreasing quality (0010),0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No,0b00000000000000000000000000000000,0b00000000000000000000000000000000,"Good data, use with confidence"
40.1547789,-88.580707,2022-12-19,h11v04,2362.0,551.0,0.1539,0.171,0.2501,0.2464,0.0697,359.0,0.1478,117.9199982,64.5499954,47.7199974,35302.0,3.0,0b1000100111100110,0b10,"Pixel produced, but most probably cloudy",0b1001,Decreasing quality (1001),0b11,High,0b1,Yes,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b1,Yes,0b00000000000000000000000000000011,0b00000000000000000000000000000011,"Cloudy data, Target not visible, covered with cloud"
40.1547789,-88.580707,2023-01-01,h11v04,2362.0,551.0,0.0853,0.1277,0.2526,0.1066,0.034,10.0,0.0636,123.659996,65.1399994,6.9099998,3158.0,3.0,0b0000110001010110,0b10,"Pixel produced, but most probably cloudy",0b0101,Decreasing quality (0101),0b01,Low,0b0,No,0b0,No,0b1,Yes,0b001,Land (Nothing else but land),0b0,No,0b0,No,0b00000000000000000000000000000011,0b00000000000000000000000000000011,"Cloudy data, Target not visible, covered with cloud"
40.1547789,-88.580707,2023-01-17,h11v04,2362.0,551.0,0.1101,0.2095,0.2445,0.1547,0.0511,31.0,0.0939,-51.3099976,63.0,28.0299988,3158.0,3.0,0b0000110001010110,0b10,"Pixel produced, but most probably cloudy",0b0101,Decreasing quality (0101),0b01,Low,0b0,No,0b0,No,0b1,Yes,0b001,Land (Nothing else but land),0b0,No,0b0,No,0b00000000000000000000000000000011,0b00000000000000000000000000000011,"Cloudy data, Target not visible, covered with cloud"
40.1547789,-88.580707,2023-02-02,h11v04,2362.0,551.0,0.1057,0.1718,0.2584,0.1334,0.0413,43.0,0.0786,-50.3099976,59.4899979,23.9699993,2116.0,0.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No,0b00000000000000000000000000000000,0b00000000000000000000000000000000,"Good data, use with confidence"
40.1547789,-88.580707,2023-02-18,h11v04,2362.0,551.0,0.1254,0.2735,0.2492,0.1754,0.0551,50.0,0.1054,-47.5200005,57.9799995,34.2799988,2116.0,0.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No,0b00000000000000000000000000000000,0b00000000000000000000000000000000,"Good data, use with confidence"
40.1547789,-88.580707,2023-03-06,h11v04,2362.0,551.0,0.133,0.3034,0.2468,0.197,0.0594,79.0,0.119,-42.6399994,46.0299988,13.5999994,2116.0,0.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No,0b00000000000000000000000000000000,0b00000000000000000000000000000000,"Good data, use with confidence"
40.1547789,-88.580707,2023-03-22,h11v04,2362.0,551.0,0.1551,0.3419,0.2618,0.2207,0.0692,93.0,0.1291,-40.5999985,42.579998,37.1100006,2185.0,1.0,0b0000100010001001,0b01,"VI produced, but check other QA",0b0010,Decreasing quality (0010),0b10,Average,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No,0b00000000000000000000000000000001,0b00000000000000000000000000000001,"Marginal data, Useful, but look at other QA information"
40.1547789,-88.580707,2023-04-07,h11v04,2362.0,551.0,0.1397,0.2797,0.307,0.1594,0.0435,108.0,0.0845,138.7799988,34.2199974,6.8199997,2116.0,0.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No,0b00000000000000000000000000000000,0b00000000000000000000000000000000,"Good data, use with confidence"
40.1547789,-88.580707,2023-04-23,h11v04,2362.0,551.0,0.1634,0.3603,0.2531,0.2359,0.0829,122.0,0.1406,-34.2199974,32.0900002,21.7799988,2116.0,0.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No,0b00000000000000000000000000000000,0b00000000000000000000000000000000,"Good data, use with confidence"
40.1547789,-88.580707,2023-05-09,h11v04,2362.0,551.0,0.163,0.195,0.3376,0.1741,0.0458,129.0,0.0862,-31.0699997,31.6099987,33.9899979,2116.0,0.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No,0b00000000000000000000000000000000,0b00000000000000000000000000000000,"Good data, use with confidence"
40.1547789,-88.580707,2023-05-25,h11v04,2362.0,551.0,0.3122,0.3112,0.4643,0.2985,0.0584,153.0,0.1092,-24.1599998,28.3599987,33.4199982,2116.0,0.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No,0b00000000000000000000000000000000,0b00000000000000000000000000000000,"Good data, use with confidence"
40.1547789,-88.580707,2023-06-10,h11v04,2362.0,551.0,0.6136,0.0886,0.8332,0.3991,0.0185,175.0,0.0363,-20.1099987,25.7799988,6.27,2116.0,0.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No,0b00000000000000000000000000000000,0b00000000000000000000000000000000,"Good data, use with confidence"
40.1547789,-88.580707,2023-06-26,h11v04,2362.0,551.0,0.7111,0.0543,0.9119,0.4428,0.0107,192.0,0.0204,154.8799896,26.1700001,8.0799999,2116.0,0.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No,0b00000000000000000000000000000000,0b00000000000000000000000000000000,"Good data, use with confidence"
40.1547789,-88.580707,2023-07-12,h11v04,2362.0,551.0,0.7702,0.0485,0.917,0.4995,0.0104,204.0,0.0216,149.0999908,28.039999,7.0099998,2185.0,1.0,0b0000100010001001,0b01,"VI produced, but check other QA",0b0010,Decreasing quality (0010),0b10,Average,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No,0b00000000000000000000000000000001,0b00000000000000000000000000000001,"Marginal data, Useful, but look at other QA information"
40.1547789,-88.580707,2023-07-28,h11v04,2362.0,551.0,0.7461,0.0463,0.9125,0.4701,0.0128,211.0,0.0215,-28.0699997,30.5499992,8.8800001,2116.0,0.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No,0b00000000000000000000000000000000,0b00000000000000000000000000000000,"Good data, use with confidence"
40.1547789,-88.580707,2023-08-13,h11v04,2362.0,551.0,0.7311,0.0479,0.9214,0.4599,0.0086,228.0,0.0188,139.2299957,33.1100006,6.0299997,2116.0,0.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No,0b00000000000000000000000000000000,0b00000000000000000000000000000000,"Good data, use with confidence"
40.1547789,-88.580707,2023-08-29,h11v04,2362.0,551.0,0.6373,0.0542,0.84,0.4141,0.0196,245.0,0.036,136.4400024,36.8499985,19.6000004,2116.0,0.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No,0b00000000000000000000000000000000,0b00000000000000000000000000000000,"Good data, use with confidence"
40.1547789,-88.580707,2023-09-14,h11v04,2362.0,551.0,0.3644,0.1002,0.6154,0.2815,0.0283,257.0,0.067,132.6100006,40.6800003,18.5,2116.0,0.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No,0b00000000000000000000000000000000,0b00000000000000000000000000000000,"Good data, use with confidence"
40.1547789,-88.580707,2023-09-30,h11v04,2362.0,551.0,0.1439,0.1822,0.3037,0.1691,0.0456,276.0,0.0903,91.8699951,47.8899994,1.0699999,2116.0,0.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No,0b00000000000000000000000000000000,0b00000000000000000000000000000000,"Good data, use with confidence"
40.1547789,-88.580707,2023-10-16,h11v04,2362.0,551.0,0.1407,0.2913,0.2607,0.1893,0.0619,297.0,0.111,-52.9300003,57.25,42.6699982,2120.0,0.0,0b0000100001001000,0b00,VI produced with good quality,0b0010,Decreasing quality (0010),0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No,0b00000000000000000000000000000000,0b00000000000000000000000000000000,"Good data, use with confidence"
40.1547789,-88.580707,2023-11-01,h11v04,2362.0,551.0,0.1242,0.2228,0.2735,0.1548,0.0462,317.0,0.0883,115.1899948,60.7399979,5.6799998,2120.0,0.0,0b0000100001001000,0b00,VI produced with good quality,0b0010,Decreasing quality (0010),0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No,0b00000000000000000000000000000000,0b00000000000000000000000000000000,"Good data, use with confidence"
40.1547789,-88.580707,2023-11-17,h11v04,2362.0,551.0,0.1114,0.2089,0.2674,0.1405,0.0397,322.0,0.0812,120.8099976,61.5599976,18.6900005,2120.0,0.0,0b0000100001001000,0b00,VI produced with good quality,0b0010,Decreasing quality (0010),0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No,0b00000000000000000000000000000000,0b00000000000000000000000000000000,"Good data, use with confidence"
40.1547789,-88.580707,2023-12-03,h11v04,2362.0,551.0,0.092,0.1449,0.2749,0.1027,0.0333,346.0,0.0584,120.3600006,66.1800003,9.8899994,2120.0,0.0,0b0000100001001000,0b00,VI produced with good quality,0b0010,Decreasing quality (0010),0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No,0b00000000000000000000000000000000,0b00000000000000000000000000000000,"Good data, use with confidence"
40.1547789,-88.580707,2023-12-19,h11v04,2362.0,551.0,0.113,0.1754,0.2998,0.1244,0.0343,354.0,0.067,121.1499939,64.9700012,51.6399994,2265.0,1.0,0b0000100011011001,0b01,"VI produced, but check other QA",0b0110,Decreasing quality (0110),0b11,High,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No,0b00000000000000000000000000000001,0b00000000000000000000000000000001,"Marginal data, Useful, but look at other QA information"
40.1547789,-88.580707,2024-01-01,h11v04,2362.0,551.0,0.111,0.0717,0.6428,0.0621,0.005,11.0,0.0135,123.409996,63.4199982,59.7599983,36338.0,3.0,0b1000110111110010,0b10,"Pixel produced, but most probably cloudy",0b1100,Lowest quality,0b11,High,0b1,Yes,0b0,No,0b1,Yes,0b001,Land (Nothing else but land),0b0,No,0b1,Yes,0b00000000000000000000000000000011,0b00000000000000000000000000000011,"Cloudy data, Target not visible, covered with cloud"
40.1547789,-88.580707,2024-01-17,h11v04,2362.0,551.0,0.0279,0.0959,0.0477,0.2007,0.1707,32.0,0.1824,128.5200043,61.3999977,28.5999985,2066.0,3.0,0b0000100000010010,0b10,"Pixel produced, but most probably cloudy",0b0100,Decreasing quality (0100),0b00,Climatology,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No,0b00000000000000000000000000000011,0b00000000000000000000000000000011,"Cloudy data, Target not visible, covered with cloud"
40.1547789,-88.580707,2024-02-02,h11v04,2362.0,551.0,0.1304,0.2752,0.2514,0.1896,0.0546,43.0,0.1134,-44.8400002,62.9899979,44.3199997,2124.0,0.0,0b0000100001001100,0b00,VI produced with good quality,0b0011,Decreasing quality (0011),0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No,0b00000000000000000000000000000000,0b00000000000000000000000000000000,"Good data, use with confidence"
40.1547789,-88.580707,2024-02-18,h11v04,2362.0,551.0,0.1253,0.2746,0.254,0.1708,0.0534,63.0,0.1016,-37.1899986,53.3699989,3.1199999,2116.0,0.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No,0b00000000000000000000000000000000,0b00000000000000000000000000000000,"Good data, use with confidence"
40.1547789,-88.580707,2024-03-05,h11v04,2362.0,551.0,0.1222,0.2183,0.25,0.1692,0.0525,70.0,0.1015,-41.6800003,52.0399971,21.9599991,2116.0,0.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No,0b00000000000000000000000000000000,0b00000000000000000000000000000000,"Good data, use with confidence"
40.1547789,-88.580707,2024-03-21,h11v04,2362.0,551.0,0.1768,0.4243,0.2539,0.2807,0.09,89.0,0.167,-34.8099976,47.0699997,42.8699989,2120.0,0.0,0b0000100001001000,0b00,VI produced with good quality,0b0010,Decreasing quality (0010),0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No,0b00000000000000000000000000000000,0b00000000000000000000000000000000,"Good data, use with confidence"
40.1547789,-88.580707,2024-04-06,h11v04,2362.0,551.0,0.1781,0.4309,0.2667,0.2669,0.0822,111.0,0.1545,-29.9200001,38.6899986,32.4899979,2116.0,0.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No,0b00000000000000000000000000000000,0b00000000000000000000000000000000,"Good data, use with confidence"
40.1547789,-88.580707,2024-04-22,h11v04,2362.0,551.0,0.1329,0.2094,0.2962,0.1538,0.0444,121.0,0.0835,-30.4899998,34.2000008,12.4899998,2116.0,0.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No,0b00000000000000000000000000000000,0b00000000000000000000000000000000,"Good data, use with confidence"
40.1547789,-88.580707,2024-05-08,h11v04,2362.0,551.0,0.1594,0.3344,0.2906,0.2038,0.0582,143.0,0.112,-23.9200001,29.1599998,0.84,2116.0,0.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No,0b00000000000000000000000000000000,0b00000000000000000000000000000000,"Good data, use with confidence"
40.1547789,-88.580707,2024-05-24,h11v04,2362.0,551.0,0.1231,0.1498,0.3474,0.1177,0.0303,146.0,0.057,151.8499908,25.3899994,37.2999992,2116.0,0.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No,0b00000000000000000000000000000000,0b00000000000000000000000000000000,"Good data, use with confidence"
40.1547789,-88.580707,2024-06-09,h11v04,2362.0,551.0,0.2957,0.2917,0.4594,0.28,0.0549,170.0,0.1037,158.5,26.4099998,18.5100002,2116.0,0.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No,0b00000000000000000000000000000000,0b00000000000000000000000000000000,"Good data, use with confidence"
40.1547789,-88.580707,2024-06-25,h11v04,2362.0,551.0,0.5167,0.1629,0.7232,0.3642,0.0315,189.0,0.0585,-15.8399992,31.0100002,16.1199989,2116.0,0.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No,0b00000000000000000000000000000000,0b00000000000000000000000000000000,"Good data, use with confidence"
40.1547789,-88.580707,2024-07-11,h11v04,2362.0,551.0,0.6833,0.0732,0.8997,0.4245,0.0117,199.0,0.0224,160.3600006,30.539999,3.48,2116.0,0.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No,0b00000000000000000000000000000000,0b00000000000000000000000000000000,"Good data, use with confidence"
40.1547789,-88.580707,2024-07-27,h11v04,2362.0,551.0,0.6309,0.1007,0.8216,0.427,0.0202,216.0,0.0418,-15.7999992,33.7999992,0.68,2116.0,0.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No,0b00000000000000000000000000000000,0b00000000000000000000000000000000,"Good data, use with confidence"
40.1547789,-88.580707,2024-08-12,h11v04,2362.0,551.0,0.772,0.0946,0.8784,0.5223,0.0191,238.0,0.0338,149.8300018,38.5,2.5699999,2116.0,0.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No,0b00000000000000000000000000000000,0b00000000000000000000000000000000,"Good data, use with confidence"
40.1547789,-88.580707,2024-08-28,h11v04,2362.0,551.0,0.6297,0.1222,0.7591,0.4478,0.0375,255.0,0.0613,-32.2199974,43.7099991,5.3800001,2116.0,0.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No,0b00000000000000000000000000000000,0b00000000000000000000000000000000,"Good data, use with confidence"
40.1547789,-88.580707,2024-09-13,h11v04,2362.0,551.0,0.4876,0.093,0.6564,0.3775,0.0418,260.0,0.0783,137.6999969,44.6599998,2.9399998,2116.0,0.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No,0b00000000000000000000000000000000,0b00000000000000000000000000000000,"Good data, use with confidence"
